Data
1.918237680196762
1.6490542101860046
1.577898987531662
1.4532121872901917
1.3740081250667573
1.3029408061504364
1.266473634839058
1.1891747748851775
1.1066056138277054
1.1128488504886627
1.0936342430114747
1.0417754793167113
1.0332299375534058
1.0153515166044236
0.9881555336713791
0.9364977800846099
0.9172986805438995
0.9117758423089981
0.8826691061258316
0.877628562450409
0.8947780793905258
0.8519830822944641
0.8472854006290436
0.8154426631331444
0.8135492140054703
0.8201846104860305
0.7991720122098923
0.7993733179569245
0.7751734262704849
0.7407250925898552
0.7634531992673874
0.7243064099550247
0.7538559651374817
0.7270514416694641
0.7405908787250519
0.7225207111239433
0.7140948411822319
0.680304483473301
0.7126653626561165
0.6870232546329498
0.6748415049910546
0.6800415191054344
0.6460684275627137
0.6726495790481567
0.6560679978132248
0.6595566180348397
0.6485074695944786
0.6169574409723282
0.6619212019443512
0.6330816233158112
0.6211045843362808
0.6213638976216316
0.6224178320169449
0.6073635810613632
0.6107729414105415
0.5883076104521752
0.5969333091378212
0.607732760310173
0.5865758684277534
0.5566220736503601
0.5891973119974137
0.5810592541098595
0.547781495153904
0.5715986850857735
0.5511309456825256
0.560213656425476
0.5450621712207794
0.544262438416481
0.5710154631733895
0.534407212138176
0.5433678913116455
0.5367349666357041
0.5195570841431618
0.5177656608819962
0.5090848278999328
0.5402334327995777
0.5234215027093887
0.5084810924530029
0.5075212612748146
0.5152179612219334
0.4928810828924179
0.4873958060145378
0.5086938922107219
0.5071968212723732
0.49318007498979566
0.5090638203918934
0.4842812490463257
0.5190170747041702
0.4818585555255413
0.4956680291891098
0.4683816730976105
0.4748219029605389
0.45597930312156676
0.4544582051038742
0.4750349345803261
0.4880413952469826
0.4768564109504223
0.4676220312714577
0.4398383358120918
0.44455456048250197
0.43531064346432685
0.4665137542784214
0.4443302592635155
0.4656940740346909
0.46277247220277784
0.4309731474518776
0.4448235839605331
0.4257538065314293
0.4411055758595467
0.4359297214448452
0.4365738923847675
0.4275831097364426
0.43447944805026056
0.406727137863636
0.44111143216490745
0.4071908989548683
0.41787890419363977
0.3934492638707161
0.44706838205456734
0.4091309387981892
0.40863918140530586
0.4047103324532509
0.396872725635767
0.4141197767853737
0.40028381705284116
0.41028104424476625
0.3944312411546707
0.38589200168848037
0.385359193533659
0.3898723648488522
0.41245802760124206
0.40073022454977036
0.39332943186163905
0.38387164860963824
0.3820302806794643
0.37435786947607996
0.4066910509765148
0.3628504654765129
0.41089944303035736
0.37417160853743553
0.3717712965607643
0.3660919660329819
0.3650900860130787
0.370546742528677
0.3743963016569614
0.37738593995571135
0.39148310989141466
0.3519463840126991
0.3520250548422337
0.3666864514350891
0.3616132950782776
0.37262975513935087
0.3718754516541958
0.3831127168238163
0.34301322236657145
0.33445473775267603
0.33686055943369864
0.3388201814889908
0.3638826920092106
0.3570102867484093
0.3583957560360432
0.3327995973825455
0.3334022456407547
0.33815964952111244
0.34548995181918146
0.34063287913799284
0.3394645596295595
0.3421039892733097
0.3138712379336357
0.3031685593724251
0.3337177875638008
0.3337782786786556
0.335439575612545
0.33714608028531073
0.3298416192829609
0.3174493819475174
0.318008269071579
0.31402407087385653
0.3129428993165493
0.32535381212830544
0.32984335646033286
0.3182204256206751
0.2933475684374571
0.31911203771829605
0.30847913667559623
0.31365514665842054
0.31316103905439374
0.32618257604539397
0.30114122465252874
0.3067095233500004
0.30907541707158087
0.2887381356954575
0.30141661286354066
0.30179034270346167
0.3193324975669384
0.31502053238451483
0.28474281921982764
0.2932399220019579
0.2907728574424982
0.3187616191804409
0.29700545482337476
0.3002831511199474
0.29667671233415605
0.2950089677423239
0.282294654995203
0.2993135990202427
0.3038922718167305
0.2955191507935524
0.3148335902392864
0.31667124850153926
